user_id,gender,total_votes_received,opposite_votes_received,opposite_vote_ratio
899097,F,149,25,0.16778523489932887
899170,F,159,103,0.6477987421383647
899191,F,101,57,0.5643564356435643
899221,F,152,69,0.45394736842105265
899411,M,495,127,0.25656565656565655
899549,M,67,20,0.29850746268656714
899806,M,119,12,0.10084033613445378
899988,M,333,116,0.3483483483483483
900034,M,107,53,0.4953271028037383
900532,M,90,14,0.15555555555555556
900876,M,172,87,0.5058139534883721
901012,F,23,2,0.08695652173913043
901294,M,196,72,0.3673469387755102
901342,M,118,45,0.3813559322033898
901426,F,224,25,0.11160714285714286
901649,F,89,10,0.11235955056179775
901695,M,126,69,0.5476190476190477
902001,F,128,52,0.40625
902043,M,182,165,0.9065934065934066
902208,F,37,3,0.08108108108108109
902498,M,154,28,0.18181818181818182
902506,F,58,18,0.3103448275862069
902619,M,133,44,0.3308270676691729
902627,M,114,49,0.4298245614035088
903584,F,252,20,0.07936507936507936
904025,M,115,39,0.3391304347826087
904051,M,46,8,0.17391304347826086
904148,F,69,10,0.14492753623188406
904455,F,321,133,0.4143302180685358
904853,M,126,54,0.42857142857142855
905092,F,296,41,0.13851351351351351
905290,M,123,21,0.17073170731707318
905351,M,344,43,0.125
905484,F,52,1,0.019230769230769232
905692,M,206,88,0.42718446601941745
905759,M,62,2,0.03225806451612903
905865,F,12,7,0.5833333333333334
905939,F,55,12,0.21818181818181817
906167,F,266,92,0.3458646616541353
906194,F,111,39,0.35135135135135137
906381,M,35,23,0.6571428571428571
906478,F,91,45,0.4945054945054945
906729,F,43,14,0.32558139534883723
907442,M,598,29,0.048494983277591976
907501,F,148,16,0.10810810810810811
907970,M,44,2,0.045454545454545456
907979,F,60,14,0.23333333333333334
908294,F,150,0,0.0
908353,F,184,9,0.04891304347826087
908388,F,159,9,0.05660377358490566
908525,F,102,6,0.058823529411764705
908877,M,29,15,0.5172413793103449
909198,F,116,16,0.13793103448275862
909522,M,186,74,0.3978494623655914
909880,F,68,10,0.14705882352941177
910045,M,74,12,0.16216216216216217
910900,F,144,12,0.08333333333333333
910947,F,245,106,0.4326530612244898
911218,F,97,11,0.1134020618556701
911367,M,115,7,0.06086956521739131
911519,M,149,43,0.28859060402684567
911542,M,227,82,0.36123348017621143
911652,M,77,22,0.2857142857142857
912335,F,350,57,0.16285714285714287
912523,M,152,76,0.5
912611,M,40,13,0.325
913014,F,453,108,0.23841059602649006
913063,F,580,95,0.16379310344827586
913102,M,116,23,0.19827586206896552
913140,M,213,92,0.431924882629108
913265,M,1230,549,0.44634146341463415
913835,F,252,21,0.08333333333333333
913845,M,35,10,0.2857142857142857
913959,F,253,73,0.2885375494071146
914090,M,49,10,0.20408163265306123
914219,F,151,8,0.052980132450331126
914236,M,13,9,0.6923076923076923
914594,F,206,41,0.19902912621359223
914854,F,527,178,0.3377609108159393
915057,M,360,153,0.425
915060,F,302,55,0.18211920529801323
915067,F,254,78,0.30708661417322836
915445,F,874,244,0.2791762013729977
915668,F,313,24,0.07667731629392971
915800,F,212,37,0.17452830188679244
915833,F,325,136,0.41846153846153844
915999,F,353,107,0.3031161473087819
916061,M,19,4,0.21052631578947367
916165,M,64,12,0.1875
916194,F,446,91,0.2040358744394619
916587,M,164,60,0.36585365853658536
916592,F,647,358,0.5533230293663061
916827,F,335,115,0.34328358208955223
916888,M,121,22,0.18181818181818182
917070,F,208,81,0.3894230769230769
917082,F,511,158,0.30919765166340507
917247,M,550,152,0.27636363636363637
917355,M,46,32,0.6956521739130435
917499,F,227,63,0.2775330396475771
917557,F,165,53,0.3212121212121212
917587,M,377,116,0.3076923076923077
917780,F,252,53,0.21031746031746032
918298,M,151,72,0.4768211920529801
918301,F,59,45,0.7627118644067796
918383,M,49,22,0.4489795918367347
918454,M,260,22,0.08461538461538462
918489,F,235,31,0.13191489361702127
918506,M,335,127,0.37910447761194027
918511,F,546,97,0.17765567765567766
918653,M,8,0,0.0
918689,M,581,223,0.3838209982788296
918843,F,359,90,0.25069637883008355
919011,M,237,82,0.3459915611814346
919259,F,275,48,0.17454545454545456
919330,F,11,7,0.6363636363636364
919339,F,445,106,0.23820224719101124
919443,M,58,24,0.41379310344827586
919464,M,43,7,0.16279069767441862
919508,F,281,37,0.13167259786476868
919609,M,4,1,0.25
919848,M,177,17,0.096045197740113
920271,F,129,38,0.29457364341085274
920599,M,197,147,0.7461928934010152
920851,F,2,0,0.0
920857,M,74,12,0.16216216216216217
921502,F,508,179,0.35236220472440943
921516,F,77,0,0.0
921738,F,768,164,0.21354166666666666
921810,M,353,140,0.39660056657223797
921814,F,54,2,0.037037037037037035
921963,M,362,98,0.27071823204419887
922680,F,744,179,0.24059139784946237
922847,M,78,34,0.4358974358974359
922954,M,443,177,0.39954853273137697
923704,F,74,2,0.02702702702702703
923831,F,219,33,0.1506849315068493
923933,F,224,23,0.10267857142857142
924006,F,654,72,0.11009174311926606
924073,M,91,14,0.15384615384615385
924088,F,272,104,0.38235294117647056
924168,F,70,11,0.15714285714285714
924522,M,115,30,0.2608695652173913
924571,M,3,1,0.3333333333333333
925036,M,107,18,0.16822429906542055
925057,F,12,11,0.9166666666666666
925184,F,271,46,0.16974169741697417
926104,M,67,9,0.13432835820895522
926141,F,393,143,0.3638676844783715
926595,M,846,365,0.4314420803782506
927099,M,225,104,0.4622222222222222
927237,F,334,63,0.18862275449101795
927479,M,208,73,0.35096153846153844
927595,M,119,52,0.4369747899159664
927655,F,308,55,0.17857142857142858
927708,F,60,16,0.26666666666666666
927882,F,164,51,0.31097560975609756
927951,M,64,29,0.453125
928110,M,189,15,0.07936507936507936
928814,F,632,228,0.36075949367088606
928826,M,150,55,0.36666666666666664
928834,F,101,4,0.039603960396039604
928914,M,30,0,0.0
928937,M,113,3,0.02654867256637168
929288,F,122,23,0.1885245901639344
929465,F,84,6,0.07142857142857142
929623,F,63,4,0.06349206349206349
929651,M,50,11,0.22
929672,F,141,60,0.425531914893617
929698,M,343,102,0.29737609329446063
929828,F,63,10,0.15873015873015872
930096,F,49,3,0.061224489795918366
930450,M,82,11,0.13414634146341464
930494,M,139,56,0.4028776978417266
930521,F,73,6,0.0821917808219178
931693,F,33,10,0.30303030303030304
931759,M,289,58,0.20069204152249134
931814,F,354,60,0.1694915254237288
931982,M,520,199,0.38269230769230766
931987,F,162,78,0.48148148148148145
932785,F,15,0,0.0
933442,F,140,20,0.14285714285714285
933595,M,17,5,0.29411764705882354
933942,F,425,49,0.11529411764705882
934619,F,240,37,0.15416666666666667
934966,M,74,27,0.36486486486486486
935391,M,172,32,0.18604651162790697
935499,M,16,4,0.25
935542,F,114,14,0.12280701754385964
935887,F,811,223,0.2749691738594328
935931,M,146,68,0.4657534246575342
936119,F,69,42,0.6086956521739131
936184,M,214,65,0.3037383177570093
936580,M,41,15,0.36585365853658536
936826,F,134,8,0.05970149253731343
936990,F,408,241,0.5906862745098039
937453,M,238,123,0.5168067226890757
937609,F,413,105,0.2542372881355932
937756,F,14,9,0.6428571428571429
937936,M,162,24,0.14814814814814814
938026,M,256,85,0.33203125
938102,F,167,15,0.08982035928143713
938145,F,72,23,0.3194444444444444
938257,M,37,10,0.2702702702702703
938509,F,36,0,0.0
939523,M,54,6,0.1111111111111111
939728,M,198,53,0.2676767676767677
939830,M,129,36,0.27906976744186046
939852,M,446,170,0.3811659192825112
940021,F,184,36,0.1956521739130435
940572,F,562,79,0.14056939501779359
940583,M,486,210,0.43209876543209874
940672,M,96,17,0.17708333333333334
941573,F,166,10,0.060240963855421686
942080,F,184,85,0.46195652173913043
943016,M,7,6,0.8571428571428571
943577,F,39,4,0.10256410256410256
943610,F,276,69,0.25
943630,F,197,32,0.16243654822335024
943631,F,467,100,0.21413276231263384
944375,F,266,24,0.09022556390977443
945503,F,90,33,0.36666666666666664
945560,F,407,134,0.32923832923832924
945626,F,231,9,0.03896103896103896
945848,F,551,181,0.32849364791288566
945849,F,89,7,0.07865168539325842
946369,M,26,3,0.11538461538461539
946736,F,171,38,0.2222222222222222
946823,F,31,10,0.3225806451612903
946850,F,472,120,0.2542372881355932
947480,F,617,121,0.19611021069692058
948166,F,224,83,0.3705357142857143
949715,F,180,59,0.3277777777777778
949850,F,296,75,0.2533783783783784
950506,M,12,8,0.6666666666666666
950537,F,246,117,0.47560975609756095
950811,F,64,1,0.015625
950850,F,41,0,0.0
951022,F,0,0,0.0
951531,M,0,0,0.0
951582,M,148,39,0.2635135135135135
951655,M,9,2,0.2222222222222222
951898,M,53,8,0.1509433962264151
952220,M,58,25,0.43103448275862066
952527,M,3,3,1.0
952919,M,486,136,0.27983539094650206
952948,F,135,62,0.45925925925925926
953390,M,252,51,0.20238095238095238
953485,M,33,11,0.3333333333333333
953675,F,228,91,0.3991228070175439
954342,F,316,72,0.22784810126582278
954924,F,178,26,0.14606741573033707
955712,F,83,11,0.13253012048192772
956834,F,69,26,0.37681159420289856
957313,F,81,25,0.30864197530864196
957497,F,210,34,0.1619047619047619
957893,M,142,51,0.3591549295774648
958460,M,20,5,0.25
959274,F,251,96,0.38247011952191234
959401,M,21,9,0.42857142857142855
959827,F,75,2,0.02666666666666667
959983,M,39,13,0.3333333333333333
960456,M,83,24,0.2891566265060241
962262,M,54,11,0.2037037037037037
962739,F,10,0,0.0
962902,M,354,123,0.3474576271186441
962981,M,507,164,0.3234714003944773
963350,F,8,3,0.375
963481,M,15,4,0.26666666666666666
963948,F,40,8,0.2
966659,F,94,4,0.0425531914893617
967126,F,66,3,0.045454545454545456
967499,F,95,20,0.21052631578947367
967873,F,543,111,0.20441988950276244
968590,F,172,26,0.1511627906976744
970139,M,307,24,0.0781758957654723
970404,F,16,7,0.4375
970457,M,119,20,0.16806722689075632
970484,M,40,7,0.175
971026,F,62,11,0.1774193548387097
971425,F,55,16,0.2909090909090909
971536,M,146,43,0.2945205479452055
971740,M,10,5,0.5
971847,M,433,152,0.3510392609699769
972539,F,468,78,0.16666666666666666
973520,M,26,15,0.5769230769230769
973563,F,501,57,0.11377245508982035
973584,F,97,23,0.23711340206185566
974232,M,43,14,0.32558139534883723
974354,M,348,83,0.23850574712643677
975503,M,4,0,0.0
975795,M,6,0,0.0
976297,M,162,45,0.2777777777777778
976416,M,111,15,0.13513513513513514
976422,F,283,37,0.13074204946996468
976489,M,301,29,0.09634551495016612
976764,F,196,57,0.29081632653061223
976805,F,214,74,0.34579439252336447
976848,F,348,69,0.19827586206896552
977433,M,255,124,0.48627450980392156
978683,M,12,1,0.08333333333333333
979523,M,648,316,0.4876543209876543
979629,F,36,4,0.1111111111111111
979703,M,18,10,0.5555555555555556
979996,F,510,129,0.2529411764705882
980418,F,37,2,0.05405405405405406
980533,M,30,16,0.5333333333333333
981284,F,598,187,0.31270903010033446
981387,M,17,12,0.7058823529411765
981487,F,4,0,0.0
981567,M,33,11,0.3333333333333333
981621,F,144,15,0.10416666666666667
982046,M,7,3,0.42857142857142855
982273,M,78,15,0.19230769230769232
983276,F,338,78,0.23076923076923078
983395,M,17,8,0.47058823529411764
984540,M,563,111,0.19715808170515098
985049,F,196,12,0.061224489795918366
985701,M,6,0,0.0
985719,F,55,10,0.18181818181818182
986754,M,32,2,0.0625
987376,M,10,8,0.8
987667,M,88,9,0.10227272727272728
987858,M,79,47,0.5949367088607594
988486,M,36,5,0.1388888888888889
988878,M,39,24,0.6153846153846154
989039,M,29,1,0.034482758620689655
989045,F,53,7,0.1320754716981132
989209,F,23,3,0.13043478260869565
989328,M,133,39,0.2932330827067669
989449,F,27,4,0.14814814814814814
989503,M,24,19,0.7916666666666666
989697,F,134,25,0.1865671641791045
989935,F,65,2,0.03076923076923077
990101,F,180,23,0.12777777777777777
990202,M,263,22,0.08365019011406843
990307,M,74,2,0.02702702702702703
990320,M,80,9,0.1125
990527,M,110,65,0.5909090909090909
990697,M,22,6,0.2727272727272727
991411,M,252,72,0.2857142857142857
991685,M,57,16,0.2807017543859649
992182,F,267,74,0.27715355805243447
992998,F,249,42,0.1686746987951807
993496,M,196,68,0.3469387755102041
993877,M,485,140,0.28865979381443296
993992,F,625,147,0.2352
994302,F,156,72,0.46153846153846156
994573,F,992,248,0.25
994705,M,74,37,0.5
994929,F,531,84,0.15819209039548024
995078,F,77,48,0.6233766233766234
995173,F,77,32,0.4155844155844156
995989,M,124,23,0.18548387096774194
997417,M,39,10,0.2564102564102564
997813,F,73,13,0.1780821917808219
997929,F,164,16,0.0975609756097561
998258,F,82,11,0.13414634146341464
998276,M,228,58,0.2543859649122807
998599,F,297,52,0.1750841750841751
998903,M,214,36,0.16822429906542055
999407,M,140,86,0.6142857142857143
999507,F,147,61,0.41496598639455784
1001157,F,224,44,0.19642857142857142
1001222,F,204,70,0.3431372549019608
1001373,M,474,212,0.4472573839662447
1001561,M,18,8,0.4444444444444444
1001607,M,206,90,0.4368932038834951
1001610,F,238,45,0.18907563025210083
1001633,F,411,142,0.34549878345498786
1001673,M,0,0,0.0
1001765,F,417,82,0.19664268585131894
1002212,F,387,110,0.2842377260981912
1002404,M,344,85,0.24709302325581395
1002481,M,57,12,0.21052631578947367
1002804,M,165,75,0.45454545454545453
1003090,F,243,10,0.0411522633744856
1003297,F,505,43,0.08514851485148515
1003347,M,369,140,0.3794037940379404
1003352,F,559,80,0.14311270125223613
1003405,F,371,77,0.20754716981132076
1003481,F,221,10,0.04524886877828054
1003689,M,379,168,0.44327176781002636
1003953,M,507,183,0.3609467455621302
1004511,F,271,51,0.1881918819188192
1004751,M,362,171,0.4723756906077348
1005921,F,446,179,0.4013452914798206
1006058,F,105,87,0.8285714285714286
1006085,F,569,138,0.24253075571177504
1006140,F,131,12,0.0916030534351145
1006241,F,133,12,0.09022556390977443
1006584,F,380,89,0.23421052631578948
1006976,F,23,7,0.30434782608695654
1007167,F,247,30,0.1214574898785425
1007303,F,38,2,0.05263157894736842
1007431,F,105,35,0.3333333333333333
1008546,F,820,263,0.3207317073170732
1009118,F,255,29,0.11372549019607843
1009589,F,107,5,0.04672897196261682
1010412,F,131,26,0.1984732824427481
1010616,F,334,16,0.04790419161676647
1010895,M,358,116,0.3240223463687151
1010915,F,283,18,0.0636042402826855
1010931,M,72,14,0.19444444444444445
1011262,F,489,54,0.11042944785276074
1011379,F,68,49,0.7205882352941176
1012219,F,215,63,0.2930232558139535
1012564,F,136,27,0.19852941176470587
1013121,F,242,27,0.1115702479338843
1013205,F,199,7,0.035175879396984924
1013933,M,539,294,0.5454545454545454
1014002,F,49,4,0.08163265306122448
1014187,F,326,112,0.34355828220858897
1014251,M,146,55,0.3767123287671233
1014298,M,23,17,0.7391304347826086
1014435,F,229,14,0.0611353711790393
1014470,M,29,11,0.3793103448275862
1014480,M,507,115,0.22682445759368836
1014562,F,617,396,0.6418152350081038
1014609,F,462,136,0.2943722943722944
1014869,F,223,33,0.14798206278026907
1014927,F,302,59,0.19536423841059603
1015010,M,31,6,0.1935483870967742
1015476,M,275,56,0.20363636363636364
1015495,F,3,2,0.6666666666666666
1015600,F,190,6,0.031578947368421054
1015682,M,156,12,0.07692307692307693
1015728,F,160,26,0.1625
1015848,M,535,116,0.21682242990654205
1015964,F,441,26,0.05895691609977324
1016308,M,155,17,0.10967741935483871
1016383,F,211,25,0.11848341232227488
1016877,M,345,148,0.4289855072463768
1016955,M,33,2,0.06060606060606061
1017123,F,245,55,0.22448979591836735
1017272,M,652,346,0.5306748466257669
1017281,F,996,151,0.15160642570281124
1017447,F,912,412,0.4517543859649123
1017645,F,52,12,0.23076923076923078
1017960,F,293,40,0.13651877133105803
1018030,M,737,161,0.21845318860244234
1018073,F,412,152,0.36893203883495146
1018080,F,480,150,0.3125
1018202,M,300,80,0.26666666666666666
1018611,F,337,72,0.21364985163204747
1018748,F,249,46,0.18473895582329317
1018755,F,381,64,0.1679790026246719
1019196,F,232,37,0.15948275862068967
1019276,M,20,18,0.9
1019558,F,638,168,0.26332288401253917
1019654,F,350,33,0.09428571428571429
1019885,M,300,75,0.25
1020222,F,498,206,0.41365461847389556
1020695,F,211,102,0.4834123222748815
1020887,M,49,35,0.7142857142857143
1021276,M,334,93,0.27844311377245506
1021408,M,163,55,0.3374233128834356
1021428,M,50,8,0.16
1022183,M,9,0,0.0
1023048,M,353,121,0.34277620396600567
1023088,M,49,17,0.3469387755102041
1023315,M,494,285,0.5769230769230769
1023574,M,754,92,0.1220159151193634
1023742,M,17,7,0.4117647058823529
1024137,F,364,54,0.14835164835164835
1024407,F,478,107,0.22384937238493724
1024467,M,422,127,0.3009478672985782
1024546,F,136,58,0.4264705882352941
1024681,M,60,9,0.15
1025228,F,256,15,0.05859375
1025523,F,261,37,0.1417624521072797
1025867,M,371,57,0.15363881401617252
1025949,M,549,107,0.19489981785063754
1026388,F,30,2,0.06666666666666667
1026570,F,168,88,0.5238095238095238
1026598,M,95,18,0.18947368421052632
1028031,F,314,27,0.08598726114649681
1028093,M,256,168,0.65625
1028417,F,14,2,0.14285714285714285
1028765,M,26,19,0.7307692307692307
1028898,F,36,8,0.2222222222222222
1028921,F,26,6,0.23076923076923078
1028922,F,44,2,0.045454545454545456
1028927,F,8,2,0.25
1029057,F,33,15,0.45454545454545453
1029228,F,21,21,1.0
1029993,F,40,4,0.1
1030388,F,50,3,0.06
1030454,M,52,6,0.11538461538461539
1030526,M,28,3,0.10714285714285714
1030667,F,23,1,0.043478260869565216
1030703,F,86,16,0.18604651162790697
1030827,F,80,58,0.725
1034209,F,346,88,0.2543352601156069
1035070,M,292,85,0.2910958904109589
1035877,F,74,18,0.24324324324324326
1035878,M,119,47,0.3949579831932773
1036306,F,351,56,0.15954415954415954
1036834,F,134,33,0.2462686567164179
1037142,M,591,126,0.2131979695431472
1037228,F,17,2,0.11764705882352941
1037461,M,426,125,0.2934272300469484
1037542,F,351,140,0.39886039886039887
1037925,M,899,251,0.27919911012235815
1037938,F,837,196,0.23416965352449223
1037976,F,478,99,0.20711297071129708
1038004,F,909,341,0.37513751375137516
1038014,F,256,121,0.47265625
1038129,F,638,100,0.15673981191222572
1038158,M,105,41,0.3904761904761905
1038163,F,577,151,0.2616984402079723
1038205,M,553,154,0.27848101265822783
1038292,F,231,25,0.10822510822510822
1038318,F,117,17,0.1452991452991453
1038383,F,182,19,0.1043956043956044
1038541,M,357,76,0.21288515406162464
1038677,F,392,103,0.2627551020408163
1038837,F,58,3,0.05172413793103448
1038861,F,169,20,0.11834319526627218
1038884,F,518,58,0.11196911196911197
1039118,F,154,40,0.2597402597402597
1039262,F,358,138,0.3854748603351955
1039306,F,462,47,0.10173160173160173
1039525,F,440,70,0.1590909090909091
1039802,F,247,88,0.3562753036437247
1039882,M,416,93,0.22355769230769232
1040133,M,340,69,0.20294117647058824
1040190,M,189,41,0.21693121693121692
1040367,M,375,39,0.104
1040582,M,345,40,0.11594202898550725
1040631,M,441,145,0.3287981859410431
1041046,M,527,285,0.540796963946869
1041283,F,438,94,0.2146118721461187
1041373,F,416,57,0.13701923076923078
1041381,M,826,194,0.23486682808716708
1041467,M,230,36,0.1565217391304348
1041712,M,276,80,0.2898550724637681
1041813,M,370,69,0.1864864864864865
1041814,M,77,21,0.2727272727272727
1041840,F,244,13,0.05327868852459016
1041959,M,653,197,0.3016845329249617
1042134,F,484,139,0.2871900826446281
1042187,F,157,27,0.17197452229299362
1042228,M,81,31,0.38271604938271603
1042593,M,708,233,0.3290960451977401
1042637,F,448,63,0.140625
1042757,F,659,73,0.11077389984825493
1042981,F,216,38,0.17592592592592593
1043011,M,287,85,0.2961672473867596
1043357,F,124,30,0.24193548387096775
1043473,M,430,144,0.33488372093023255
1044507,M,515,207,0.40194174757281553
1044768,M,659,213,0.3232169954476479
1045266,M,411,94,0.22871046228710462
1045301,M,649,113,0.17411402157164868
1045466,M,91,42,0.46153846153846156
1045575,M,372,52,0.13978494623655913
1046055,M,430,109,0.2534883720930233
1046108,M,268,64,0.23880597014925373
1046339,M,305,106,0.3475409836065574
1046408,F,285,35,0.12280701754385964
1046542,F,98,2,0.02040816326530612
1046551,M,73,24,0.3287671232876712
1047389,M,327,141,0.43119266055045874
1047405,F,374,131,0.3502673796791444
1047979,F,370,69,0.1864864864864865
1048491,F,126,38,0.30158730158730157
1049506,F,85,13,0.15294117647058825
1049615,F,112,24,0.21428571428571427
1049810,F,229,45,0.1965065502183406
1049873,F,907,305,0.3362734288864388
1050046,F,407,54,0.13267813267813267
1050378,M,582,152,0.2611683848797251
1050425,M,29,15,0.5172413793103449
1051571,F,18,7,0.3888888888888889
1051602,M,180,88,0.4888888888888889
1051815,F,443,60,0.13544018058690746
1052084,F,375,11,0.029333333333333333
1053554,F,290,46,0.15862068965517243
1053692,M,39,24,0.6153846153846154
1053831,F,185,53,0.2864864864864865
1053832,M,15,4,0.26666666666666666
1053952,F,314,26,0.08280254777070063
1053999,F,123,9,0.07317073170731707
1054224,F,6,0,0.0
1054518,F,540,110,0.2037037037037037
1054638,M,255,109,0.42745098039215684
1055063,M,149,21,0.14093959731543623
1055196,M,532,120,0.22556390977443608
1055322,F,470,108,0.2297872340425532
1056327,F,491,59,0.12016293279022404
1056737,F,435,118,0.271264367816092
1057948,F,197,45,0.22842639593908629
1058015,F,494,167,0.33805668016194335
1058156,M,412,165,0.40048543689320387
1058255,F,205,58,0.28292682926829266
1059254,M,123,8,0.06504065040650407
1059691,M,659,195,0.2959028831562974
1059818,F,204,29,0.14215686274509803
1059970,F,184,50,0.2717391304347826
1060064,M,332,22,0.06626506024096386
1061241,M,411,92,0.22384428223844283
1061424,M,671,377,0.5618479880774963
1061811,F,478,149,0.3117154811715481
1062059,M,370,148,0.4
1062468,F,231,58,0.2510822510822511
1062554,F,118,23,0.19491525423728814
1063391,F,75,10,0.13333333333333333
1063458,F,328,144,0.43902439024390244
1063475,M,87,46,0.5287356321839081
1063480,M,323,133,0.4117647058823529
1063702,F,256,35,0.13671875
1063812,F,684,281,0.4108187134502924
1064099,M,841,288,0.34244946492271106
1064172,F,409,69,0.1687041564792176
1064339,M,110,3,0.02727272727272727
1065231,F,136,23,0.16911764705882354
1065317,F,117,13,0.1111111111111111
1065582,F,82,30,0.36585365853658536
1065929,F,419,12,0.028639618138424822
1066192,F,537,130,0.24208566108007448
1066232,F,25,2,0.08
1066553,M,94,37,0.39361702127659576
1066708,F,489,179,0.3660531697341513
1066749,F,308,53,0.17207792207792208
1067380,F,418,136,0.3253588516746411
1068610,M,422,50,0.11848341232227488
1068718,M,734,150,0.20435967302452315
1069108,M,210,19,0.09047619047619047
1069156,F,491,117,0.23828920570264767
1069859,M,248,43,0.17338709677419356
1069866,F,106,42,0.39622641509433965
1069893,F,23,4,0.17391304347826086
1070178,F,479,73,0.1524008350730689
1070183,F,86,15,0.1744186046511628
1070252,M,129,31,0.24031007751937986
1070671,M,82,41,0.5
1070818,M,176,49,0.2784090909090909
1071395,F,205,108,0.526829268292683
1072107,M,212,40,0.18867924528301888
1072189,F,482,124,0.2572614107883817
1072453,M,221,86,0.3891402714932127
1072598,M,6,2,0.3333333333333333
1074232,F,38,5,0.13157894736842105
1074277,M,98,33,0.336734693877551
1074587,M,267,50,0.18726591760299627
1074645,M,179,68,0.37988826815642457
1074646,M,273,56,0.20512820512820512
1074841,F,377,70,0.1856763925729443
1075153,M,35,16,0.45714285714285713
1075165,M,64,4,0.0625
1075190,F,118,36,0.3050847457627119
1075644,F,22,2,0.09090909090909091
1075761,M,16,1,0.0625
1076672,F,45,17,0.37777777777777777
1076771,M,104,19,0.18269230769230768
1076988,M,274,96,0.35036496350364965
1077042,F,134,25,0.1865671641791045
1077441,F,3,2,0.6666666666666666
1077653,F,75,31,0.41333333333333333
1077685,F,249,75,0.30120481927710846
1078060,F,157,61,0.3885350318471338
1078393,M,389,138,0.35475578406169667
1078405,M,171,85,0.49707602339181284
1078636,M,499,182,0.36472945891783565
1078669,M,496,161,0.3245967741935484
1078712,M,188,41,0.21808510638297873
1078730,M,34,10,0.29411764705882354
1078778,F,584,255,0.4366438356164384
1078998,F,154,23,0.14935064935064934
1079285,M,331,115,0.3474320241691843
1079348,M,348,149,0.4281609195402299
1079919,F,762,234,0.30708661417322836
1080412,M,731,208,0.28454172366621067
1080907,F,76,23,0.3026315789473684
1081063,F,270,39,0.14444444444444443
1081164,F,102,14,0.13725490196078433
1081256,F,417,86,0.20623501199040767
1081700,M,379,44,0.11609498680738786
1082102,M,382,168,0.4397905759162304
1082175,M,192,35,0.18229166666666666
1082312,F,203,14,0.06896551724137931
1082436,F,150,40,0.26666666666666666
1082513,M,716,208,0.2905027932960894
1082618,F,249,85,0.3413654618473896
1083113,M,215,136,0.6325581395348837
1083512,F,262,30,0.11450381679389313
1083606,F,290,56,0.19310344827586207
1083889,F,185,26,0.14054054054054055
1083989,F,423,134,0.31678486997635935
1084037,F,235,77,0.3276595744680851
1084071,F,348,201,0.5775862068965517
1084077,F,521,209,0.40115163147792704
1084254,F,208,59,0.28365384615384615
1084275,F,177,50,0.2824858757062147
1084377,M,529,206,0.389413988657845
1084727,F,226,49,0.2168141592920354
1084952,F,99,15,0.15151515151515152
1085098,F,587,313,0.5332197614991482
1085141,F,806,216,0.2679900744416873
1085672,F,261,61,0.23371647509578544
1085726,F,288,83,0.2881944444444444
1085894,M,3,1,0.3333333333333333
1085935,F,574,86,0.14982578397212543
1086643,M,322,109,0.3385093167701863
1086794,M,212,120,0.5660377358490566
1086878,F,245,36,0.1469387755102041
1087460,M,352,122,0.3465909090909091
1087582,F,341,3,0.008797653958944282
1087583,M,232,38,0.16379310344827586
1087960,F,221,77,0.34841628959276016
1087981,M,284,80,0.28169014084507044
1088507,F,144,2,0.013888888888888888
1088786,F,448,101,0.22544642857142858
1089040,F,341,89,0.26099706744868034
1089245,F,279,20,0.07168458781362007
1089675,F,346,51,0.14739884393063585
1089975,F,222,13,0.05855855855855856
1090874,F,772,167,0.21632124352331605
1091180,F,456,113,0.24780701754385964
1091211,M,341,54,0.15835777126099707
1091749,F,451,62,0.13747228381374724
1093027,F,384,55,0.14322916666666666
1093748,M,447,87,0.19463087248322147
1093752,F,89,18,0.20224719101123595
1093769,M,420,50,0.11904761904761904
1094084,F,271,69,0.25461254612546125
1094588,F,565,126,0.22300884955752212
1094797,F,414,262,0.6328502415458938
1095055,F,258,33,0.12790697674418605
1095128,M,239,71,0.29707112970711297
1095629,F,480,94,0.19583333333333333
1095754,M,114,21,0.18421052631578946
1095810,M,171,48,0.2807017543859649
1095986,F,307,115,0.3745928338762215
1096471,M,151,18,0.11920529801324503
1096565,M,157,16,0.10191082802547771
1096608,F,240,24,0.1
1096618,F,121,19,0.15702479338842976
1096641,M,214,59,0.2757009345794392
1097296,F,230,95,0.41304347826086957
1097341,F,340,20,0.058823529411764705
1097477,M,331,49,0.14803625377643503
1097932,F,161,16,0.09937888198757763
1098248,F,300,85,0.2833333333333333
1098256,F,379,55,0.14511873350923482
1098471,F,326,58,0.17791411042944785
1098581,F,210,13,0.06190476190476191
1098717,F,222,42,0.1891891891891892
1098752,F,167,17,0.10179640718562874
1098761,F,229,62,0.27074235807860264
1098852,F,323,53,0.16408668730650156
1099207,F,240,25,0.10416666666666667
1099436,M,440,165,0.375
1100179,M,135,12,0.08888888888888889
1100570,F,598,124,0.20735785953177258
1100674,F,374,30,0.08021390374331551
1100842,M,210,113,0.5380952380952381
1101060,M,239,77,0.32217573221757323
1101088,M,409,187,0.4572127139364303
1101418,F,361,113,0.31301939058171746
1101513,M,12,10,0.8333333333333334
1101546,F,233,71,0.30472103004291845
1101817,F,642,186,0.2897196261682243
1101945,M,238,40,0.16806722689075632
1102028,M,382,104,0.27225130890052357
1102079,F,394,23,0.0583756345177665
1102274,F,421,61,0.14489311163895488
1102321,M,761,197,0.2588699080157687
1102329,M,313,119,0.3801916932907348
1102421,F,292,59,0.20205479452054795
1102560,F,421,147,0.3491686460807601
